fov,label,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,area,eccentricity,euler_number,alignment_score
fov0,1,10362.347058823529,2216.758823529412,27.51865243359198,8.252345586894,0.5409195480672682,170,0.9539763362896493,1,0.32829796628901964
fov0,2,10381.515398886828,5201.283858998145,138.43121433260185,56.57826395866464,1.3568213219815402,2695,0.9126641692513804,1,1.0550096910175373
fov0,3,10388.602339181287,5640.660818713451,24.656563654323982,13.134881989316144,-1.3884064002756475,171,0.8462957093866046,1,
fov0,4,10441.029835390946,5228.724279835391,71.64134512820334,33.38956740889729,-1.2481648307902793,972,0.8847501594782047,1,0.7351715885225582
fov0,5,10497.997910863509,5646.461699164345,104.1274024647332,28.21447527653103,-0.15756479601735446,1436,0.962590298887434,1,0.5138736836648896
fov0,6,10615.297989031078,5653.2760511883,40.28007262737169,24.20815505061322,0.9257888904524934,547,0.7992521699302989,1,
fov0,7,10640.739130434782,5591.95652173913,59.290137682264834,10.542992169637177,-0.9556204717487609,414,0.9840629696883454,1,0.8725940789398313
fov0,8,10642.215859030837,5016.1189427312775,29.867668692642948,19.56146537156325,-0.48399820786054437,454,0.755682785095587,1,
fov0,9,10751.842449922959,5054.216101694915,134.75781979792887,53.831550998690275,-0.4822061248890647,2596,0.9167467696615781,1,0.5423945614932535
fov0,10,10805.784232365146,5290.080912863071,36.908923232950485,18.654368903970582,-0.08625806198710195,482,0.8628756761722048,1,
fov0,11,10866.027075812275,5548.492779783393,30.76974389036797,23.380022662046883,-1.2473460396156393,554,0.6501123862742505,1,
fov0,12,10921.286075949367,5024.53417721519,43.14456731807227,28.974942698249972,0.418789729123352,395,0.7409338535585595,1,
fov0,13,10966.430292598967,4925.449225473322,71.66089640972446,10.941466616636236,-1.199307186175037,581,0.9882750732433226,1,0.666605072669224
fov0,14,11091.926580557443,5573.794017675051,92.8588969800023,59.95024491569619,1.3953247424993382,1471,0.7636708171882923,1,
fov0,15,11164.598214285714,5746.852678571428,32.11184777720686,9.64952601071442,1.5168003485504262,224,0.9537826412414564,1,0.9126307910446327
fov0,16,11328.46051502146,6052.731759656653,142.6384468276905,64.27514854398649,-0.5823460286448958,2330,0.8927179471051947,1,0.7588721083914648
fov0,17,11301.148564294632,6128.575530586767,59.54440756670162,30.515040100224837,1.4445565542273249,801,0.8587019465416312,1,
fov0,18,11446.608818011257,6495.339587242026,143.49589728846146,19.192219594415338,-1.0826838295872112,1066,0.9910154400318874,1,0.8662623012695705
