fov,label,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,area,eccentricity,euler_number,alignment_score
fov0,1,480.05604395604394,10352.17912087912,127.12228620775856,38.85835476309015,-0.7811277515146823,910,0.9521352805338255,1,0.731836688494276
fov0,2,469.4564315352697,10435.383125864453,54.29052709017736,38.7796820656076,1.5094064005153363,723,0.6998404106057514,1,
fov0,3,584.448361469712,10641.96772591857,169.04746656311036,56.45519161716649,-0.7862440430372709,2014,0.9425870381780234,1,0.7519591999211727
fov0,4,555.2170022371365,10364.199105145413,44.76977833736316,18.9903314849228,1.0006887500494226,447,0.9055790802488354,1,0.6348686698152811
fov0,5,588.8067226890756,12338.01680672269,22.573503919667672,7.35780024461255,0.30903459700091346,119,0.9453875188742783,1,0.15394483679468374
fov0,6,637.6272838002436,10450.723507917175,86.91211735340042,19.232597966883752,0.7162729023160516,821,0.9752085291510688,1,0.5395585357647709
fov0,7,640.0805555555555,10841.047222222222,49.870889137782186,12.145388671827464,1.119384439549272,360,0.9698916980671488,1,0.8816349752875482
fov0,8,670.4542124542124,10888.637362637362,38.483860075733894,10.20546810636146,0.8175884190734752,273,0.9641966520362558,1,0.6442209107313953
fov0,9,692.8547008547008,10850.384615384615,19.145885051699654,7.963302888848599,-1.5516371200233745,117,0.909397709356853,1,0.9800052175160846
fov0,10,710.1464968152866,10899.054140127388,46.50210665809551,9.419696163649716,-0.11953556634730594,314,0.9792688331273274,1,0.5463533759384231
fov0,11,708.8215053763441,10795.61505376344,36.46129779287209,19.417610510113445,-1.189211231892606,465,0.8463960194484039,1,
fov0,13,779.2565485362096,10850.780431432973,90.3411519393097,32.37499451621997,-0.797937620960311,1298,0.9335820362976017,1,0.5442484588401415
fov0,14,780.0374639769452,10922.524495677233,42.36304820690998,11.635309838418578,1.058041017401499,347,0.9615422533769474,1,0.9047239600141129
fov0,15,782.0160427807486,11683.4064171123,32.90505190935864,7.802436970704347,0.6966879742369421,187,0.9714804343981225,1,0.5200469129935902
fov0,16,791.814371257485,10289.047904191617,19.925503272913282,12.929682634034156,-0.2042609254234344,167,0.7608726933322493,1,
fov0,17,824.0998735777497,11308.26801517067,68.16794217328017,22.432023887444846,0.4454047322025068,791,0.9443055349005879,1,0.48718029511873323
fov0,18,804.8162544169611,10669.519434628975,19.286207619328103,18.800924231146404,1.282874700433615,283,0.2229153676755778,1,
fov0,19,812.7142857142857,11200.666666666666,23.16769007291602,7.223173572506131,-0.14265177779308744,126,0.950155011608766,1,0.4725223844498772
fov0,21,853.2058823529412,10580.79411764706,35.206900999948324,7.63249470996968,0.9943310844605391,204,0.9762183214543829,1,0.3797728839147856
fov0,22,858.4101265822785,11292.362025316455,48.940694822805604,13.005154978688315,-1.1350197101210526,395,0.9640466803011194,1,0.6832529457184578
fov0,23,869.6786786786787,10850.825825825827,47.35110275478683,13.832545931876151,-0.28184347203834403,333,0.9563794687883461,1,0.34875030466198403
fov0,24,866.4826086956522,10918.552173913044,30.551539270356535,11.559235467035567,-0.14804513357432247,230,0.9256618048457083,1,0.4111534681682476
fov0,25,871.1306306306307,10761.95945945946,39.38071867558499,7.80818662361239,1.004981377546919,222,0.9801465603977741,1,0.6687293969958044
fov0,26,906.7316421895861,11717.192256341788,56.51921471367406,18.776750402913287,-0.1591155446981471,749,0.9432023184404181,1,0.4794635831204719
fov0,27,894.4852941176471,10901.66544117647,24.83287830729849,17.638652339648488,-1.1331777301172057,272,0.7039048110740528,1,
fov0,29,957.5342673229837,10567.551684967815,155.47793066016834,84.13546945468724,1.1890852053016807,2641,0.8409319303846209,1,
fov0,30,938.5991792065663,10697.949384404925,83.02242350324202,20.583772236637614,0.3804458524530332,731,0.9687778791132051,1,0.47624932749752874
fov0,31,924.4437086092715,10755.0,24.609262596714235,8.449443624538016,-0.3583617090271139,151,0.9392097053727355,1,0.41722793087776056
fov0,32,930.3229571984435,10840.52140077821,28.060051661883712,21.987265438872534,1.3448833318387188,257,0.6212922422664017,1,
fov0,33,935.3425925925926,10948.430555555555,31.47993993539577,10.446644451312212,0.7518708325449032,216,0.9433318722716891,1,0.5228563637742487
fov0,34,958.9361296472831,8414.964728312678,113.8675661385645,47.55155471777081,1.3906772785241406,1049,0.9086291171719354,1,1.040113241368327
fov0,35,937.0279069767441,10595.725581395349,24.523306433270683,12.433800464323486,0.40437593930119836,215,0.861934442245981,1,
fov0,36,950.5814185814186,9947.948051948051,123.08039932192897,20.502019282334405,1.2721590514787615,1001,0.9860289221279869,1,0.8227909569493753
fov0,37,944.4722222222222,10099.888888888889,18.981309875251096,7.419943020808233,-1.3733400971507819,108,0.9204298198841037,1,0.9584335126203067
fov0,38,951.3878048780488,10803.30487804878,26.443372908124378,19.904060149716674,-0.8613716991444955,410,0.6583578949142581,1,
fov0,39,962.4715909090909,10152.380681818182,51.784575165544,9.588287347747062,0.7648852871639432,352,0.9827089133504167,1,0.6706737703898467
fov0,41,980.2538975501113,10069.655902004455,73.7413548666003,21.918238946738835,0.22966705848815488,898,0.9548055052635966,1,0.5468402091023215
fov0,42,957.5970149253732,8484.696517412935,31.538403994544797,8.98995462253462,-1.3846875736355668,201,0.9585132844649625,1,0.8479362142638478
fov0,43,966.4423076923077,9797.00641025641,25.578271432187606,8.970359491709374,-0.38381278888997644,156,0.9364869849102181,1,0.6640375247361796
fov0,44,999.4748803827752,10713.11961722488,70.39571522547985,19.012296215274937,-0.9706282487557494,836,0.9628385968915381,1,0.840890434969699
fov0,45,988.6702997275204,10116.381471389646,37.193959815155175,17.86437224381398,1.2847940341587376,367,0.8771026066917474,1,0.8761779591555143
fov0,46,1000.171322160149,10647.765363128492,52.92872020407689,13.693128263173762,1.311967343943121,537,0.9659553466094074,1,0.7487016623566907
fov0,47,1004.4671755725191,9910.543511450382,74.99160521562163,11.529359044261028,1.3358874161157803,655,0.9881110255268666,1,0.8487147377736254
fov0,48,1015.8038674033149,10148.809392265193,44.13124699037578,10.898264165079222,-0.6731972727005885,362,0.9690279188276888,1,0.671154573379207
fov0,49,1047.3775862068965,8384.479310344828,45.167373476324784,18.015884849227053,0.2522909925184454,580,0.9170077272710584,1,0.5921651178945136
fov0,50,1072.1193181818182,8143.363636363636,33.01003291660087,7.166440641840722,-0.7588666457694823,176,0.9761496213773263,1,0.27479803845845413
fov0,51,1076.7309941520468,8303.69590643275,30.95585205752152,7.318057873622603,-0.5303267289362029,171,0.9716550815303965,1,0.5364444179186725
fov0,52,1094.507662835249,10150.088122605364,30.11025522796229,22.806663342742283,-1.2309882024657663,522,0.6529066398067315,1,
fov0,54,1125.171102661597,8072.653992395437,44.51153863048393,7.891167819199221,-1.0042165678189023,263,0.9841597985926359,1,0.07024847048476557
fov0,55,1136.9076923076923,11097.507692307692,31.969952338150144,8.83119457350067,-0.48197916442855326,195,0.9610903497783541,1,0.36873964236581996
fov0,56,1152.592885375494,12975.496706192358,68.36759904166105,25.6729067012477,0.21711180008228514,759,0.9268172189242607,1,0.49144943069968017
fov0,57,1152.8666666666666,11798.74054054054,29.984788006738786,23.833460077204997,-0.43199146025658236,555,0.6068037212623868,1,
fov0,58,1176.8895705521472,11597.266871165644,41.69916108337128,13.608637701199283,1.1167887904007048,326,0.9452480384811538,1,0.6766560539100639
